,pred,true
3372,B cell,B cell
3373,B cell,B cell
3374,CD14+ monocyte,CD14+ monocyte
3375,Cytotoxic T cell,Megakaryocyte
3376,CD4+ T cell,CD4+ T cell
3377,CD14+ monocyte,CD14+ monocyte
3378,Cytotoxic T cell,Cytotoxic T cell
3379,Cytotoxic T cell,Cytotoxic T cell
3380,CD14+ monocyte,CD14+ monocyte
3381,Cytotoxic T cell,Cytotoxic T cell
3382,Megakaryocyte,Megakaryocyte
3383,CD16+ monocyte,CD16+ monocyte
3384,Cytotoxic T cell,Cytotoxic T cell
3385,CD14+ monocyte,CD14+ monocyte
3386,CD14+ monocyte,CD14+ monocyte
3387,CD4+ T cell,CD4+ T cell
3388,Cytotoxic T cell,Cytotoxic T cell
3389,Cytotoxic T cell,CD4+ T cell
3390,CD16+ monocyte,CD16+ monocyte
3391,B cell,B cell
3392,Cytotoxic T cell,Cytotoxic T cell
3393,CD4+ T cell,Cytotoxic T cell
3394,CD4+ T cell,CD4+ T cell
3395,Cytotoxic T cell,Cytotoxic T cell
3396,Cytotoxic T cell,Cytotoxic T cell
3397,CD14+ monocyte,CD14+ monocyte
3398,CD4+ T cell,CD4+ T cell
3399,Cytotoxic T cell,Cytotoxic T cell
3400,Cytotoxic T cell,Cytotoxic T cell
3401,B cell,CD14+ monocyte
3402,CD4+ T cell,CD4+ T cell
3403,CD14+ monocyte,CD14+ monocyte
3404,B cell,B cell
3405,CD14+ monocyte,CD14+ monocyte
3406,B cell,Dendritic cell
3407,CD14+ monocyte,Plasmacytoid dendritic cell
3408,CD4+ T cell,CD4+ T cell
3409,B cell,B cell
3410,B cell,B cell
3411,CD4+ T cell,CD4+ T cell
3412,B cell,B cell
3413,B cell,Cytotoxic T cell
3414,Cytotoxic T cell,CD4+ T cell
3415,B cell,B cell
3416,CD14+ monocyte,CD14+ monocyte
3417,Cytotoxic T cell,Cytotoxic T cell
3418,Cytotoxic T cell,Cytotoxic T cell
3419,CD14+ monocyte,CD14+ monocyte
3420,CD14+ monocyte,CD14+ monocyte
3421,CD14+ monocyte,CD14+ monocyte
3422,CD14+ monocyte,CD14+ monocyte
3423,CD14+ monocyte,CD14+ monocyte
3424,CD14+ monocyte,CD14+ monocyte
3425,CD14+ monocyte,CD14+ monocyte
3426,CD14+ monocyte,CD14+ monocyte
3427,CD14+ monocyte,CD14+ monocyte
3428,CD4+ T cell,CD4+ T cell
3429,CD14+ monocyte,CD14+ monocyte
3430,Cytotoxic T cell,Cytotoxic T cell
3431,Cytotoxic T cell,Cytotoxic T cell
3432,CD4+ T cell,Cytotoxic T cell
3433,CD4+ T cell,CD4+ T cell
3434,Megakaryocyte,Megakaryocyte
3435,CD14+ monocyte,CD14+ monocyte
3436,Cytotoxic T cell,Cytotoxic T cell
3437,CD14+ monocyte,CD14+ monocyte
3438,CD4+ T cell,CD4+ T cell
3439,CD4+ T cell,CD4+ T cell
3440,Cytotoxic T cell,Cytotoxic T cell
3441,CD4+ T cell,CD4+ T cell
3442,Cytotoxic T cell,Cytotoxic T cell
3443,CD4+ T cell,CD4+ T cell
3444,Megakaryocyte,Megakaryocyte
3445,B cell,B cell
3446,Cytotoxic T cell,CD4+ T cell
3447,Cytotoxic T cell,Cytotoxic T cell
3448,CD14+ monocyte,CD14+ monocyte
3449,CD14+ monocyte,CD14+ monocyte
3450,Dendritic cell,CD14+ monocyte
3451,B cell,B cell
3452,CD14+ monocyte,CD14+ monocyte
3453,CD14+ monocyte,CD14+ monocyte
3454,CD14+ monocyte,CD16+ monocyte
3455,CD16+ monocyte,CD16+ monocyte
3456,CD14+ monocyte,CD14+ monocyte
3457,CD4+ T cell,CD4+ T cell
3458,Cytotoxic T cell,Cytotoxic T cell
3459,CD14+ monocyte,CD14+ monocyte
3460,CD14+ monocyte,CD14+ monocyte
3461,CD16+ monocyte,CD16+ monocyte
3462,Cytotoxic T cell,Cytotoxic T cell
3463,CD4+ T cell,CD4+ T cell
3464,CD4+ T cell,CD4+ T cell
3465,Cytotoxic T cell,Cytotoxic T cell
3466,CD14+ monocyte,CD14+ monocyte
3467,CD4+ T cell,CD4+ T cell
3468,CD14+ monocyte,CD14+ monocyte
3469,Cytotoxic T cell,Cytotoxic T cell
3470,B cell,B cell
3471,CD14+ monocyte,CD14+ monocyte
3472,CD14+ monocyte,CD14+ monocyte
3473,Cytotoxic T cell,Cytotoxic T cell
3474,CD14+ monocyte,CD14+ monocyte
3475,B cell,B cell
3476,Cytotoxic T cell,Cytotoxic T cell
3477,B cell,B cell
3478,CD14+ monocyte,CD14+ monocyte
3479,B cell,B cell
3480,CD16+ monocyte,CD16+ monocyte
3481,Cytotoxic T cell,Cytotoxic T cell
3482,CD14+ monocyte,CD14+ monocyte
3483,CD14+ monocyte,CD14+ monocyte
3484,Cytotoxic T cell,Cytotoxic T cell
3485,B cell,B cell
3486,Cytotoxic T cell,Cytotoxic T cell
3487,B cell,Plasmacytoid dendritic cell
3488,B cell,B cell
3489,B cell,B cell
3490,CD14+ monocyte,CD14+ monocyte
3491,B cell,B cell
3492,CD14+ monocyte,CD14+ monocyte
3493,CD14+ monocyte,CD14+ monocyte
3494,B cell,B cell
3495,Cytotoxic T cell,Cytotoxic T cell
3496,Cytotoxic T cell,Cytotoxic T cell
3497,CD14+ monocyte,CD14+ monocyte
3498,Cytotoxic T cell,Cytotoxic T cell
3499,CD4+ T cell,CD4+ T cell
3500,Cytotoxic T cell,Cytotoxic T cell
3501,CD14+ monocyte,CD14+ monocyte
3502,CD4+ T cell,CD4+ T cell
3503,Cytotoxic T cell,Cytotoxic T cell
3504,Natural killer cell,Cytotoxic T cell
3505,B cell,B cell
3506,Cytotoxic T cell,Cytotoxic T cell
3507,CD14+ monocyte,CD14+ monocyte
3508,Cytotoxic T cell,Cytotoxic T cell
3509,Cytotoxic T cell,Cytotoxic T cell
3510,Cytotoxic T cell,CD4+ T cell
3511,CD4+ T cell,Cytotoxic T cell
3512,CD14+ monocyte,CD14+ monocyte
3513,Cytotoxic T cell,Cytotoxic T cell
3514,Cytotoxic T cell,Cytotoxic T cell
3515,CD4+ T cell,CD4+ T cell
3516,Cytotoxic T cell,Cytotoxic T cell
3517,Cytotoxic T cell,Cytotoxic T cell
3518,B cell,B cell
3519,Cytotoxic T cell,Cytotoxic T cell
3520,CD14+ monocyte,CD14+ monocyte
3521,CD4+ T cell,CD4+ T cell
3522,CD14+ monocyte,CD14+ monocyte
3523,Cytotoxic T cell,Cytotoxic T cell
3524,Cytotoxic T cell,Cytotoxic T cell
3525,Cytotoxic T cell,Natural killer cell
3526,CD4+ T cell,CD4+ T cell
3527,CD16+ monocyte,CD16+ monocyte
3528,Cytotoxic T cell,Cytotoxic T cell
3529,Megakaryocyte,Megakaryocyte
3530,CD14+ monocyte,CD14+ monocyte
3531,Cytotoxic T cell,Cytotoxic T cell
3532,B cell,B cell
3533,Cytotoxic T cell,Cytotoxic T cell
3534,CD14+ monocyte,CD14+ monocyte
3535,CD16+ monocyte,CD16+ monocyte
3536,CD4+ T cell,CD4+ T cell
3537,CD14+ monocyte,CD14+ monocyte
3538,CD14+ monocyte,CD14+ monocyte
3539,B cell,B cell
3540,CD14+ monocyte,CD14+ monocyte
3541,CD14+ monocyte,CD14+ monocyte
3542,CD14+ monocyte,CD14+ monocyte
3543,Cytotoxic T cell,Cytotoxic T cell
3544,B cell,Dendritic cell
3545,CD14+ monocyte,Cytotoxic T cell
3546,Cytotoxic T cell,CD4+ T cell
3547,Cytotoxic T cell,Cytotoxic T cell
3548,Cytotoxic T cell,Cytotoxic T cell
3549,B cell,B cell
3550,CD4+ T cell,CD4+ T cell
3551,Megakaryocyte,Megakaryocyte
3552,Cytotoxic T cell,Cytotoxic T cell
3553,CD16+ monocyte,CD16+ monocyte
3554,CD14+ monocyte,CD14+ monocyte
3555,Natural killer cell,Natural killer cell
3556,CD14+ monocyte,CD14+ monocyte
3557,Cytotoxic T cell,Cytotoxic T cell
3558,Cytotoxic T cell,Cytotoxic T cell
3559,CD14+ monocyte,CD14+ monocyte
3560,Cytotoxic T cell,Cytotoxic T cell
3561,CD4+ T cell,CD4+ T cell
3562,B cell,B cell
3563,CD16+ monocyte,CD16+ monocyte
3564,CD14+ monocyte,CD14+ monocyte
3565,B cell,B cell
3566,B cell,B cell
3567,CD4+ T cell,CD4+ T cell
3568,Cytotoxic T cell,Cytotoxic T cell
3569,B cell,B cell
3570,Megakaryocyte,Megakaryocyte
3571,CD4+ T cell,CD4+ T cell
3572,CD16+ monocyte,CD16+ monocyte
3573,Megakaryocyte,Megakaryocyte
3574,Cytotoxic T cell,CD4+ T cell
3575,CD14+ monocyte,CD14+ monocyte
3576,CD16+ monocyte,CD16+ monocyte
3577,Dendritic cell,Dendritic cell
3578,CD14+ monocyte,CD14+ monocyte
3579,CD14+ monocyte,CD14+ monocyte
3580,B cell,B cell
3581,B cell,B cell
3582,Dendritic cell,Dendritic cell
3583,CD14+ monocyte,CD14+ monocyte
3584,CD14+ monocyte,CD14+ monocyte
3585,B cell,B cell
3586,CD14+ monocyte,CD14+ monocyte
3587,Cytotoxic T cell,B cell
3588,CD14+ monocyte,CD14+ monocyte
3589,CD14+ monocyte,CD14+ monocyte
3590,CD14+ monocyte,CD4+ T cell
3591,CD14+ monocyte,CD14+ monocyte
3592,CD14+ monocyte,CD14+ monocyte
3593,Cytotoxic T cell,Cytotoxic T cell
3594,CD14+ monocyte,CD14+ monocyte
3595,Cytotoxic T cell,Cytotoxic T cell
3596,CD4+ T cell,CD4+ T cell
3597,CD14+ monocyte,CD14+ monocyte
3598,CD14+ monocyte,CD14+ monocyte
3599,Cytotoxic T cell,CD4+ T cell
3600,Cytotoxic T cell,CD4+ T cell
3601,B cell,B cell
3602,Cytotoxic T cell,Cytotoxic T cell
3603,CD14+ monocyte,CD14+ monocyte
3604,CD14+ monocyte,CD14+ monocyte
3605,CD14+ monocyte,CD14+ monocyte
3606,CD4+ T cell,CD4+ T cell
3607,Natural killer cell,Natural killer cell
3608,CD4+ T cell,CD4+ T cell
3609,CD14+ monocyte,CD14+ monocyte
3610,CD14+ monocyte,CD14+ monocyte
3611,B cell,B cell
3612,B cell,B cell
3613,CD4+ T cell,CD4+ T cell
3614,CD14+ monocyte,CD14+ monocyte
3615,Cytotoxic T cell,Cytotoxic T cell
3616,Natural killer cell,Natural killer cell
3617,Natural killer cell,Cytotoxic T cell
3618,Cytotoxic T cell,Cytotoxic T cell
3619,CD14+ monocyte,CD14+ monocyte
3620,CD14+ monocyte,CD14+ monocyte
3621,CD14+ monocyte,CD14+ monocyte
3622,CD14+ monocyte,CD14+ monocyte
3623,Cytotoxic T cell,Cytotoxic T cell
3624,CD14+ monocyte,CD14+ monocyte
3625,CD16+ monocyte,CD16+ monocyte
3626,Cytotoxic T cell,CD4+ T cell
3627,B cell,B cell
3628,Cytotoxic T cell,Cytotoxic T cell
3629,CD14+ monocyte,CD14+ monocyte
3630,Cytotoxic T cell,Cytotoxic T cell
3631,CD14+ monocyte,Cytotoxic T cell
3632,Cytotoxic T cell,Cytotoxic T cell
3633,CD4+ T cell,CD4+ T cell
3634,Cytotoxic T cell,Cytotoxic T cell
3635,CD14+ monocyte,CD14+ monocyte
3636,B cell,B cell
3637,Natural killer cell,Cytotoxic T cell
3638,CD14+ monocyte,CD16+ monocyte
3639,CD4+ T cell,CD4+ T cell
3640,B cell,B cell
3641,B cell,B cell
3642,Cytotoxic T cell,Cytotoxic T cell
3643,CD14+ monocyte,CD14+ monocyte
3644,B cell,B cell
3645,CD14+ monocyte,CD14+ monocyte
3646,CD4+ T cell,CD4+ T cell
3647,CD14+ monocyte,CD14+ monocyte
3648,Dendritic cell,Plasmacytoid dendritic cell
3649,CD4+ T cell,CD4+ T cell
3650,CD14+ monocyte,CD14+ monocyte
3651,Cytotoxic T cell,Cytotoxic T cell
3652,CD14+ monocyte,CD14+ monocyte
3653,CD14+ monocyte,CD14+ monocyte
3654,CD4+ T cell,CD4+ T cell
3655,CD14+ monocyte,CD14+ monocyte
3656,CD4+ T cell,CD4+ T cell
3657,Dendritic cell,Plasmacytoid dendritic cell
3658,Cytotoxic T cell,Cytotoxic T cell
3659,Cytotoxic T cell,Cytotoxic T cell
3660,CD14+ monocyte,CD14+ monocyte
3661,Cytotoxic T cell,Cytotoxic T cell
3662,Cytotoxic T cell,CD4+ T cell
3663,B cell,B cell
3664,CD4+ T cell,CD4+ T cell
3665,CD4+ T cell,CD4+ T cell
3666,CD4+ T cell,CD4+ T cell
3667,CD16+ monocyte,CD16+ monocyte
3668,B cell,B cell
3669,CD14+ monocyte,CD14+ monocyte
3670,B cell,B cell
3671,CD4+ T cell,CD4+ T cell
3672,CD4+ T cell,CD4+ T cell
3673,Natural killer cell,Natural killer cell
3674,Cytotoxic T cell,CD4+ T cell
3675,CD14+ monocyte,CD14+ monocyte
3676,CD16+ monocyte,CD16+ monocyte
3677,CD14+ monocyte,CD14+ monocyte
3678,CD14+ monocyte,CD14+ monocyte
3679,Dendritic cell,Dendritic cell
3680,B cell,B cell
3681,CD4+ T cell,CD4+ T cell
3682,B cell,B cell
3683,CD14+ monocyte,CD14+ monocyte
3684,CD4+ T cell,CD4+ T cell
3685,Megakaryocyte,Megakaryocyte
3686,Cytotoxic T cell,Cytotoxic T cell
3687,CD4+ T cell,CD14+ monocyte
3688,CD16+ monocyte,CD16+ monocyte
3689,Cytotoxic T cell,Cytotoxic T cell
3690,CD4+ T cell,Plasmacytoid dendritic cell
3691,B cell,B cell
3692,CD14+ monocyte,CD14+ monocyte
3693,CD14+ monocyte,CD14+ monocyte
3694,CD14+ monocyte,CD14+ monocyte
3695,CD16+ monocyte,CD16+ monocyte
3696,Cytotoxic T cell,Cytotoxic T cell
3697,CD14+ monocyte,CD14+ monocyte
3698,CD16+ monocyte,CD16+ monocyte
3699,Cytotoxic T cell,CD4+ T cell
3700,CD14+ monocyte,CD14+ monocyte
3701,CD14+ monocyte,CD14+ monocyte
3702,CD16+ monocyte,CD16+ monocyte
3703,Megakaryocyte,Megakaryocyte
3704,Cytotoxic T cell,Cytotoxic T cell
3705,Cytotoxic T cell,Cytotoxic T cell
3706,CD14+ monocyte,CD14+ monocyte
3707,CD14+ monocyte,CD14+ monocyte
3708,Cytotoxic T cell,Cytotoxic T cell
3709,CD14+ monocyte,CD14+ monocyte
3710,CD14+ monocyte,CD14+ monocyte
3711,CD4+ T cell,CD4+ T cell
3712,CD14+ monocyte,CD14+ monocyte
3713,Cytotoxic T cell,Cytotoxic T cell
3714,CD4+ T cell,CD4+ T cell
3715,CD14+ monocyte,CD14+ monocyte
3716,Cytotoxic T cell,Cytotoxic T cell
3717,B cell,B cell
3718,Dendritic cell,CD14+ monocyte
3719,CD14+ monocyte,CD14+ monocyte
3720,CD14+ monocyte,CD4+ T cell
3721,Cytotoxic T cell,Cytotoxic T cell
3722,Cytotoxic T cell,Cytotoxic T cell
3723,CD4+ T cell,CD4+ T cell
3724,CD4+ T cell,CD4+ T cell
3725,B cell,CD14+ monocyte
3726,CD14+ monocyte,CD14+ monocyte
3727,Cytotoxic T cell,Cytotoxic T cell
3728,CD4+ T cell,CD4+ T cell
3729,Cytotoxic T cell,Cytotoxic T cell
3730,CD14+ monocyte,CD14+ monocyte
3731,Cytotoxic T cell,Cytotoxic T cell
3732,B cell,B cell
3733,B cell,B cell
3734,B cell,B cell
3735,CD14+ monocyte,CD14+ monocyte
3736,CD14+ monocyte,Dendritic cell
3737,B cell,B cell
3738,CD14+ monocyte,CD14+ monocyte
3739,Cytotoxic T cell,Cytotoxic T cell
3740,Cytotoxic T cell,Cytotoxic T cell
3741,CD4+ T cell,CD4+ T cell
3742,CD4+ T cell,CD4+ T cell
3743,CD14+ monocyte,CD14+ monocyte
3744,B cell,B cell
3745,B cell,B cell
3746,CD16+ monocyte,CD16+ monocyte
3747,CD4+ T cell,CD4+ T cell
3748,CD14+ monocyte,CD14+ monocyte
3749,CD14+ monocyte,CD14+ monocyte
3750,B cell,B cell
3751,Cytotoxic T cell,CD4+ T cell
3752,CD14+ monocyte,CD14+ monocyte
3753,CD14+ monocyte,CD14+ monocyte
3754,CD4+ T cell,CD4+ T cell
3755,Cytotoxic T cell,Cytotoxic T cell
3756,B cell,B cell
3757,Cytotoxic T cell,CD4+ T cell
3758,CD4+ T cell,CD4+ T cell
3759,B cell,B cell
3760,B cell,B cell
3761,B cell,B cell
3762,B cell,B cell
3763,CD14+ monocyte,Cytotoxic T cell
3764,CD14+ monocyte,CD14+ monocyte
3765,Megakaryocyte,Megakaryocyte
3766,Megakaryocyte,Megakaryocyte
3767,CD14+ monocyte,CD14+ monocyte
3768,CD14+ monocyte,CD14+ monocyte
3769,CD14+ monocyte,CD14+ monocyte
3770,CD14+ monocyte,CD14+ monocyte
3771,CD4+ T cell,CD4+ T cell
3772,CD4+ T cell,CD4+ T cell
3773,B cell,B cell
3774,CD14+ monocyte,CD14+ monocyte
3775,CD14+ monocyte,CD14+ monocyte
3776,CD14+ monocyte,CD14+ monocyte
3777,Cytotoxic T cell,Natural killer cell
3778,Cytotoxic T cell,Cytotoxic T cell
3779,Natural killer cell,Cytotoxic T cell
3780,B cell,CD16+ monocyte
3781,B cell,B cell
3782,Cytotoxic T cell,Cytotoxic T cell
3783,Dendritic cell,Dendritic cell
3784,CD14+ monocyte,CD14+ monocyte
3785,Cytotoxic T cell,CD4+ T cell
3786,CD14+ monocyte,CD14+ monocyte
3787,Cytotoxic T cell,Cytotoxic T cell
3788,B cell,B cell
3789,CD4+ T cell,CD4+ T cell
3790,B cell,B cell
3791,B cell,B cell
3792,B cell,B cell
3793,CD4+ T cell,Cytotoxic T cell
3794,CD14+ monocyte,CD14+ monocyte
3795,CD4+ T cell,CD4+ T cell
3796,CD14+ monocyte,CD14+ monocyte
3797,CD14+ monocyte,CD16+ monocyte
3798,Natural killer cell,Natural killer cell
3799,CD14+ monocyte,CD14+ monocyte
3800,CD14+ monocyte,CD16+ monocyte
3801,CD4+ T cell,CD4+ T cell
3802,CD14+ monocyte,CD14+ monocyte
3803,Natural killer cell,Cytotoxic T cell
3804,Cytotoxic T cell,Cytotoxic T cell
3805,Cytotoxic T cell,Cytotoxic T cell
3806,CD14+ monocyte,CD14+ monocyte
3807,CD16+ monocyte,CD16+ monocyte
3808,CD14+ monocyte,Dendritic cell
3809,B cell,Cytotoxic T cell
3810,Cytotoxic T cell,Cytotoxic T cell
3811,CD14+ monocyte,CD14+ monocyte
3812,Cytotoxic T cell,Cytotoxic T cell
3813,CD4+ T cell,Cytotoxic T cell
3814,Cytotoxic T cell,Cytotoxic T cell
3815,CD14+ monocyte,CD14+ monocyte
3816,CD4+ T cell,CD4+ T cell
3817,CD14+ monocyte,CD14+ monocyte
3818,B cell,B cell
3819,CD4+ T cell,CD4+ T cell
3820,CD14+ monocyte,CD14+ monocyte
3821,CD16+ monocyte,CD14+ monocyte
3822,Cytotoxic T cell,Cytotoxic T cell
3823,CD14+ monocyte,CD14+ monocyte
3824,Dendritic cell,CD14+ monocyte
3825,CD16+ monocyte,CD16+ monocyte
3826,CD4+ T cell,CD4+ T cell
3827,CD14+ monocyte,CD14+ monocyte
3828,CD14+ monocyte,CD14+ monocyte
3829,CD14+ monocyte,Dendritic cell
3830,CD4+ T cell,CD4+ T cell
3831,CD14+ monocyte,CD14+ monocyte
3832,B cell,B cell
3833,Cytotoxic T cell,Cytotoxic T cell
3834,CD14+ monocyte,CD14+ monocyte
3835,CD14+ monocyte,CD14+ monocyte
3836,Cytotoxic T cell,Cytotoxic T cell
3837,Dendritic cell,CD14+ monocyte
3838,B cell,Dendritic cell
3839,CD4+ T cell,CD4+ T cell
3840,CD14+ monocyte,CD14+ monocyte
3841,Cytotoxic T cell,Cytotoxic T cell
3842,CD4+ T cell,CD4+ T cell
3843,CD14+ monocyte,CD14+ monocyte
3844,Cytotoxic T cell,Cytotoxic T cell
3845,CD16+ monocyte,CD16+ monocyte
3846,Cytotoxic T cell,Cytotoxic T cell
3847,CD4+ T cell,CD4+ T cell
3848,Cytotoxic T cell,Cytotoxic T cell
3849,Cytotoxic T cell,Cytotoxic T cell
3850,Dendritic cell,Plasmacytoid dendritic cell
3851,Cytotoxic T cell,CD4+ T cell
3852,CD4+ T cell,Cytotoxic T cell
3853,CD4+ T cell,Cytotoxic T cell
3854,CD4+ T cell,CD4+ T cell
3855,CD14+ monocyte,CD4+ T cell
3856,CD14+ monocyte,CD14+ monocyte
3857,CD4+ T cell,CD4+ T cell
3858,CD14+ monocyte,CD14+ monocyte
3859,CD4+ T cell,CD4+ T cell
3860,B cell,B cell
3861,Cytotoxic T cell,Cytotoxic T cell
3862,B cell,B cell
3863,CD4+ T cell,CD4+ T cell
3864,CD14+ monocyte,CD14+ monocyte
3865,Megakaryocyte,Megakaryocyte
3866,CD4+ T cell,CD4+ T cell
3867,Cytotoxic T cell,Cytotoxic T cell
3868,CD14+ monocyte,CD14+ monocyte
3869,CD14+ monocyte,CD14+ monocyte
3870,CD4+ T cell,CD4+ T cell
3871,CD14+ monocyte,CD14+ monocyte
3872,Cytotoxic T cell,Cytotoxic T cell
3873,Cytotoxic T cell,Cytotoxic T cell
3874,CD14+ monocyte,CD14+ monocyte
3875,B cell,B cell
3876,Cytotoxic T cell,Cytotoxic T cell
3877,CD4+ T cell,CD4+ T cell
3878,B cell,B cell
3879,CD14+ monocyte,CD14+ monocyte
3880,CD4+ T cell,CD4+ T cell
3881,Cytotoxic T cell,Cytotoxic T cell
3882,Cytotoxic T cell,Cytotoxic T cell
3883,B cell,B cell
3884,B cell,B cell
3885,Cytotoxic T cell,Cytotoxic T cell
3886,CD14+ monocyte,CD14+ monocyte
3887,CD14+ monocyte,CD16+ monocyte
3888,Natural killer cell,Cytotoxic T cell
3889,B cell,B cell
3890,CD14+ monocyte,CD14+ monocyte
3891,Cytotoxic T cell,Cytotoxic T cell
3892,CD14+ monocyte,CD14+ monocyte
3893,Cytotoxic T cell,Cytotoxic T cell
3894,B cell,B cell
3895,B cell,B cell
3896,CD14+ monocyte,CD14+ monocyte
3897,CD14+ monocyte,CD14+ monocyte
3898,Cytotoxic T cell,CD4+ T cell
3899,Cytotoxic T cell,Cytotoxic T cell
3900,CD14+ monocyte,CD14+ monocyte
3901,CD4+ T cell,Cytotoxic T cell
3902,CD14+ monocyte,CD14+ monocyte
3903,Natural killer cell,Natural killer cell
3904,CD4+ T cell,CD4+ T cell
3905,Megakaryocyte,Megakaryocyte
3906,B cell,CD4+ T cell
3907,CD4+ T cell,CD4+ T cell
3908,Cytotoxic T cell,Cytotoxic T cell
3909,CD4+ T cell,CD4+ T cell
3910,Natural killer cell,Cytotoxic T cell
3911,Cytotoxic T cell,Cytotoxic T cell
3912,Dendritic cell,Dendritic cell
3913,Cytotoxic T cell,Cytotoxic T cell
3914,Cytotoxic T cell,CD4+ T cell
3915,B cell,B cell
3916,CD14+ monocyte,CD14+ monocyte
3917,B cell,B cell
3918,CD14+ monocyte,CD4+ T cell
3919,B cell,B cell
3920,CD14+ monocyte,Dendritic cell
3921,Cytotoxic T cell,CD4+ T cell
3922,Cytotoxic T cell,Cytotoxic T cell
3923,CD4+ T cell,CD4+ T cell
3924,Cytotoxic T cell,Cytotoxic T cell
3925,CD14+ monocyte,CD14+ monocyte
3926,Cytotoxic T cell,Cytotoxic T cell
3927,CD4+ T cell,CD4+ T cell
3928,B cell,B cell
3929,CD14+ monocyte,CD14+ monocyte
3930,CD14+ monocyte,CD14+ monocyte
3931,CD16+ monocyte,CD16+ monocyte
3932,CD14+ monocyte,CD14+ monocyte
3933,CD14+ monocyte,CD14+ monocyte
3934,CD14+ monocyte,CD14+ monocyte
3935,CD14+ monocyte,CD14+ monocyte
3936,Natural killer cell,Cytotoxic T cell
3937,CD14+ monocyte,CD14+ monocyte
3938,Cytotoxic T cell,Cytotoxic T cell
3939,B cell,B cell
3940,B cell,B cell
3941,B cell,Dendritic cell
3942,CD14+ monocyte,CD14+ monocyte
3943,CD14+ monocyte,CD14+ monocyte
3944,Cytotoxic T cell,Cytotoxic T cell
3945,Cytotoxic T cell,Cytotoxic T cell
3946,Dendritic cell,CD14+ monocyte
3947,Cytotoxic T cell,Cytotoxic T cell
3948,CD14+ monocyte,CD14+ monocyte
3949,CD14+ monocyte,CD14+ monocyte
3950,CD4+ T cell,CD4+ T cell
3951,CD14+ monocyte,CD14+ monocyte
3952,CD14+ monocyte,CD14+ monocyte
3953,B cell,B cell
3954,Cytotoxic T cell,Cytotoxic T cell
3955,CD14+ monocyte,CD14+ monocyte
3956,CD14+ monocyte,CD14+ monocyte
3957,Cytotoxic T cell,Cytotoxic T cell
3958,B cell,B cell
3959,Cytotoxic T cell,Cytotoxic T cell
3960,Cytotoxic T cell,CD4+ T cell
3961,CD4+ T cell,CD4+ T cell
3962,Cytotoxic T cell,Cytotoxic T cell
3963,Cytotoxic T cell,Cytotoxic T cell
3964,B cell,B cell
3965,CD14+ monocyte,CD14+ monocyte
3966,CD16+ monocyte,CD14+ monocyte
3967,Cytotoxic T cell,Cytotoxic T cell
3968,CD14+ monocyte,CD14+ monocyte
3969,CD4+ T cell,CD4+ T cell
3970,CD14+ monocyte,CD14+ monocyte
3971,CD14+ monocyte,CD14+ monocyte
3972,Cytotoxic T cell,Natural killer cell
3973,Cytotoxic T cell,CD4+ T cell
3974,B cell,B cell
3975,B cell,B cell
3976,Cytotoxic T cell,Cytotoxic T cell
3977,CD14+ monocyte,CD16+ monocyte
3978,CD4+ T cell,Cytotoxic T cell
3979,CD14+ monocyte,CD14+ monocyte
3980,CD16+ monocyte,CD16+ monocyte
3981,B cell,B cell
3982,Cytotoxic T cell,Cytotoxic T cell
3983,CD14+ monocyte,CD14+ monocyte
3984,B cell,B cell
3985,CD4+ T cell,CD4+ T cell
3986,B cell,B cell
3987,B cell,B cell
3988,CD14+ monocyte,CD14+ monocyte
3989,Cytotoxic T cell,Cytotoxic T cell
3990,Dendritic cell,CD14+ monocyte
3991,Cytotoxic T cell,Cytotoxic T cell
3992,B cell,B cell
3993,CD14+ monocyte,CD14+ monocyte
3994,Megakaryocyte,Megakaryocyte
3995,CD14+ monocyte,CD14+ monocyte
3996,Cytotoxic T cell,Cytotoxic T cell
3997,CD16+ monocyte,CD14+ monocyte
3998,Cytotoxic T cell,Cytotoxic T cell
3999,CD14+ monocyte,CD14+ monocyte
4000,CD4+ T cell,CD4+ T cell
4001,B cell,B cell
4002,CD4+ T cell,Cytotoxic T cell
4003,CD14+ monocyte,CD14+ monocyte
4004,Cytotoxic T cell,CD14+ monocyte
4005,CD4+ T cell,CD4+ T cell
4006,CD14+ monocyte,CD14+ monocyte
4007,Dendritic cell,Plasmacytoid dendritic cell
4008,Cytotoxic T cell,Cytotoxic T cell
4009,CD16+ monocyte,CD16+ monocyte
4010,CD14+ monocyte,CD14+ monocyte
4011,Cytotoxic T cell,Cytotoxic T cell
4012,CD14+ monocyte,CD14+ monocyte
4013,CD14+ monocyte,CD14+ monocyte
4014,Megakaryocyte,Megakaryocyte
4015,CD14+ monocyte,CD14+ monocyte
4016,CD14+ monocyte,CD14+ monocyte
4017,CD14+ monocyte,CD14+ monocyte
4018,CD14+ monocyte,CD14+ monocyte
4019,B cell,B cell
4020,B cell,B cell
4021,CD16+ monocyte,CD16+ monocyte
4022,B cell,B cell
4023,CD14+ monocyte,CD14+ monocyte
4024,Megakaryocyte,Megakaryocyte
4025,Cytotoxic T cell,Cytotoxic T cell
4026,Cytotoxic T cell,Cytotoxic T cell
4027,CD14+ monocyte,CD14+ monocyte
4028,Cytotoxic T cell,Cytotoxic T cell
4029,Natural killer cell,Natural killer cell
4030,CD4+ T cell,CD4+ T cell
4031,B cell,B cell
4032,Cytotoxic T cell,Cytotoxic T cell
