,pred,true
3499,Cytotoxic T cell,Cytotoxic T cell
3500,B cell,B cell
3501,B cell,Natural killer cell
3502,B cell,B cell
3503,B cell,B cell
3504,Cytotoxic T cell,Cytotoxic T cell
3505,Cytotoxic T cell,CD4+ T cell
3506,CD4+ T cell,CD4+ T cell
3507,B cell,B cell
3508,Cytotoxic T cell,Cytotoxic T cell
3509,B cell,B cell
3510,Cytotoxic T cell,Cytotoxic T cell
3511,CD4+ T cell,CD4+ T cell
3512,CD4+ T cell,CD4+ T cell
3513,Dendritic cell,Dendritic cell
3514,B cell,B cell
3515,Cytotoxic T cell,Cytotoxic T cell
3516,B cell,B cell
3517,CD14+ monocyte,CD14+ monocyte
3518,CD14+ monocyte,CD14+ monocyte
3519,Cytotoxic T cell,Cytotoxic T cell
3520,Cytotoxic T cell,Cytotoxic T cell
3521,B cell,B cell
3522,Cytotoxic T cell,Cytotoxic T cell
3523,Cytotoxic T cell,Cytotoxic T cell
3524,CD14+ monocyte,CD14+ monocyte
3525,Cytotoxic T cell,Cytotoxic T cell
3526,B cell,B cell
3527,Cytotoxic T cell,Cytotoxic T cell
3528,Cytotoxic T cell,Cytotoxic T cell
3529,Cytotoxic T cell,Cytotoxic T cell
3530,CD4+ T cell,CD4+ T cell
3531,Natural killer cell,Natural killer cell
3532,Natural killer cell,Natural killer cell
3533,B cell,B cell
3534,B cell,B cell
3535,CD4+ T cell,CD4+ T cell
3536,Cytotoxic T cell,Natural killer cell
3537,Cytotoxic T cell,CD4+ T cell
3538,Cytotoxic T cell,Natural killer cell
3539,Cytotoxic T cell,Cytotoxic T cell
3540,CD4+ T cell,CD4+ T cell
3541,CD4+ T cell,Cytotoxic T cell
3542,Cytotoxic T cell,Cytotoxic T cell
3543,CD4+ T cell,CD4+ T cell
3544,CD4+ T cell,CD4+ T cell
3545,B cell,B cell
3546,Cytotoxic T cell,CD4+ T cell
3547,Cytotoxic T cell,Cytotoxic T cell
3548,B cell,B cell
3549,CD4+ T cell,CD4+ T cell
3550,Cytotoxic T cell,CD14+ monocyte
3551,CD4+ T cell,CD4+ T cell
3552,B cell,B cell
3553,Cytotoxic T cell,Cytotoxic T cell
3554,Cytotoxic T cell,Cytotoxic T cell
3555,CD4+ T cell,CD4+ T cell
3556,CD4+ T cell,CD4+ T cell
3557,CD4+ T cell,CD4+ T cell
3558,Cytotoxic T cell,Cytotoxic T cell
3559,B cell,B cell
3560,CD16+ monocyte,CD16+ monocyte
3561,Cytotoxic T cell,Cytotoxic T cell
3562,Cytotoxic T cell,Natural killer cell
3563,B cell,B cell
3564,CD4+ T cell,CD4+ T cell
3565,Cytotoxic T cell,Natural killer cell
3566,Cytotoxic T cell,Cytotoxic T cell
3567,CD4+ T cell,CD4+ T cell
3568,CD4+ T cell,CD4+ T cell
3569,CD4+ T cell,CD4+ T cell
3570,Cytotoxic T cell,Cytotoxic T cell
3571,CD4+ T cell,CD4+ T cell
3572,B cell,B cell
3573,CD4+ T cell,CD4+ T cell
3574,CD4+ T cell,CD4+ T cell
3575,Cytotoxic T cell,Natural killer cell
3576,CD4+ T cell,Cytotoxic T cell
3577,CD4+ T cell,CD4+ T cell
3578,B cell,B cell
3579,CD4+ T cell,CD4+ T cell
3580,Cytotoxic T cell,Cytotoxic T cell
3581,B cell,B cell
3582,Cytotoxic T cell,Cytotoxic T cell
3583,CD4+ T cell,CD4+ T cell
3584,CD14+ monocyte,CD14+ monocyte
3585,B cell,B cell
3586,B cell,B cell
3587,B cell,B cell
3588,Natural killer cell,Natural killer cell
3589,B cell,B cell
3590,Cytotoxic T cell,Cytotoxic T cell
3591,Cytotoxic T cell,Cytotoxic T cell
3592,CD4+ T cell,CD4+ T cell
3593,Cytotoxic T cell,Cytotoxic T cell
3594,B cell,B cell
3595,Cytotoxic T cell,CD4+ T cell
3596,B cell,B cell
3597,B cell,B cell
3598,Natural killer cell,Natural killer cell
3599,Natural killer cell,Natural killer cell
3600,Cytotoxic T cell,Cytotoxic T cell
3601,B cell,B cell
3602,CD14+ monocyte,CD14+ monocyte
3603,B cell,B cell
3604,Cytotoxic T cell,Cytotoxic T cell
3605,Cytotoxic T cell,Natural killer cell
3606,CD4+ T cell,CD4+ T cell
3607,Dendritic cell,CD14+ monocyte
3608,CD4+ T cell,CD4+ T cell
3609,CD4+ T cell,CD4+ T cell
3610,B cell,B cell
3611,Cytotoxic T cell,Cytotoxic T cell
3612,CD4+ T cell,CD4+ T cell
3613,CD4+ T cell,CD4+ T cell
3614,Cytotoxic T cell,Cytotoxic T cell
3615,B cell,B cell
3616,CD4+ T cell,CD4+ T cell
3617,B cell,B cell
3618,Cytotoxic T cell,Cytotoxic T cell
3619,CD4+ T cell,CD4+ T cell
3620,CD4+ T cell,CD4+ T cell
3621,CD16+ monocyte,CD16+ monocyte
3622,CD14+ monocyte,CD16+ monocyte
3623,CD4+ T cell,CD4+ T cell
3624,CD14+ monocyte,Dendritic cell
3625,Cytotoxic T cell,Natural killer cell
3626,Natural killer cell,Natural killer cell
3627,Cytotoxic T cell,Cytotoxic T cell
3628,Cytotoxic T cell,Cytotoxic T cell
3629,B cell,B cell
3630,B cell,B cell
3631,Cytotoxic T cell,Natural killer cell
3632,CD4+ T cell,CD4+ T cell
3633,B cell,B cell
3634,CD4+ T cell,CD4+ T cell
3635,B cell,B cell
3636,CD4+ T cell,CD4+ T cell
3637,Cytotoxic T cell,Cytotoxic T cell
3638,Cytotoxic T cell,Cytotoxic T cell
3639,CD4+ T cell,CD4+ T cell
3640,Cytotoxic T cell,Cytotoxic T cell
3641,CD4+ T cell,CD4+ T cell
3642,Cytotoxic T cell,CD4+ T cell
3643,CD16+ monocyte,CD16+ monocyte
3644,B cell,B cell
3645,CD4+ T cell,CD4+ T cell
3646,Cytotoxic T cell,Cytotoxic T cell
3647,Natural killer cell,Natural killer cell
3648,CD16+ monocyte,CD16+ monocyte
3649,CD4+ T cell,CD4+ T cell
3650,CD4+ T cell,CD4+ T cell
3651,CD4+ T cell,CD4+ T cell
3652,B cell,B cell
3653,Cytotoxic T cell,Cytotoxic T cell
3654,Cytotoxic T cell,Cytotoxic T cell
3655,Cytotoxic T cell,Cytotoxic T cell
3656,B cell,B cell
3657,Cytotoxic T cell,Cytotoxic T cell
3658,Cytotoxic T cell,Cytotoxic T cell
3659,Cytotoxic T cell,Cytotoxic T cell
3660,CD14+ monocyte,CD14+ monocyte
3661,Cytotoxic T cell,Cytotoxic T cell
3662,B cell,B cell
3663,B cell,B cell
3664,CD4+ T cell,CD4+ T cell
3665,Cytotoxic T cell,Cytotoxic T cell
3666,CD4+ T cell,CD4+ T cell
3667,CD14+ monocyte,CD14+ monocyte
3668,CD16+ monocyte,CD16+ monocyte
3669,CD4+ T cell,CD4+ T cell
3670,CD4+ T cell,CD4+ T cell
3671,CD14+ monocyte,CD14+ monocyte
3672,CD4+ T cell,CD4+ T cell
3673,Cytotoxic T cell,CD4+ T cell
3674,B cell,B cell
3675,B cell,B cell
3676,CD4+ T cell,CD4+ T cell
3677,CD14+ monocyte,CD14+ monocyte
3678,Cytotoxic T cell,Cytotoxic T cell
3679,Natural killer cell,Natural killer cell
3680,CD16+ monocyte,CD16+ monocyte
3681,B cell,B cell
3682,CD4+ T cell,CD4+ T cell
3683,Cytotoxic T cell,Cytotoxic T cell
3684,CD4+ T cell,CD4+ T cell
3685,CD14+ monocyte,CD14+ monocyte
3686,B cell,B cell
3687,Cytotoxic T cell,Cytotoxic T cell
3688,CD14+ monocyte,CD14+ monocyte
3689,CD14+ monocyte,CD14+ monocyte
3690,Cytotoxic T cell,Cytotoxic T cell
3691,Cytotoxic T cell,Cytotoxic T cell
3692,Cytotoxic T cell,Cytotoxic T cell
3693,Cytotoxic T cell,Natural killer cell
3694,CD4+ T cell,CD4+ T cell
3695,CD4+ T cell,CD4+ T cell
3696,CD14+ monocyte,CD14+ monocyte
3697,Cytotoxic T cell,Cytotoxic T cell
3698,Natural killer cell,Natural killer cell
3699,CD4+ T cell,CD4+ T cell
3700,Cytotoxic T cell,Cytotoxic T cell
3701,B cell,B cell
3702,Cytotoxic T cell,Cytotoxic T cell
3703,Cytotoxic T cell,Cytotoxic T cell
3704,CD4+ T cell,CD4+ T cell
3705,CD4+ T cell,CD4+ T cell
3706,Cytotoxic T cell,Cytotoxic T cell
3707,Cytotoxic T cell,Cytotoxic T cell
3708,CD4+ T cell,CD4+ T cell
3709,Cytotoxic T cell,Cytotoxic T cell
3710,B cell,B cell
3711,Cytotoxic T cell,Cytotoxic T cell
3712,B cell,B cell
3713,Cytotoxic T cell,Cytotoxic T cell
3714,Cytotoxic T cell,Cytotoxic T cell
3715,Natural killer cell,CD4+ T cell
3716,B cell,B cell
3717,B cell,B cell
3718,B cell,B cell
3719,Cytotoxic T cell,Cytotoxic T cell
3720,B cell,B cell
3721,Cytotoxic T cell,Cytotoxic T cell
3722,Cytotoxic T cell,Cytotoxic T cell
3723,CD4+ T cell,CD4+ T cell
3724,CD4+ T cell,CD4+ T cell
3725,B cell,B cell
3726,B cell,B cell
3727,Natural killer cell,Natural killer cell
3728,Cytotoxic T cell,Cytotoxic T cell
3729,Cytotoxic T cell,Natural killer cell
3730,CD4+ T cell,Cytotoxic T cell
3731,B cell,B cell
3732,B cell,B cell
3733,CD4+ T cell,Cytotoxic T cell
3734,Cytotoxic T cell,Cytotoxic T cell
3735,CD4+ T cell,CD4+ T cell
3736,CD4+ T cell,CD4+ T cell
3737,CD4+ T cell,CD4+ T cell
3738,Cytotoxic T cell,Cytotoxic T cell
3739,B cell,B cell
3740,CD4+ T cell,CD4+ T cell
3741,CD4+ T cell,Cytotoxic T cell
3742,CD4+ T cell,CD4+ T cell
3743,Cytotoxic T cell,Cytotoxic T cell
3744,Cytotoxic T cell,CD4+ T cell
3745,Cytotoxic T cell,Cytotoxic T cell
3746,Cytotoxic T cell,Cytotoxic T cell
3747,B cell,B cell
3748,Cytotoxic T cell,Cytotoxic T cell
3749,Cytotoxic T cell,Cytotoxic T cell
3750,CD4+ T cell,CD4+ T cell
3751,CD4+ T cell,CD4+ T cell
3752,CD4+ T cell,CD4+ T cell
3753,B cell,B cell
3754,B cell,B cell
3755,B cell,B cell
3756,Cytotoxic T cell,Cytotoxic T cell
3757,Cytotoxic T cell,Cytotoxic T cell
3758,Cytotoxic T cell,Cytotoxic T cell
3759,Dendritic cell,CD14+ monocyte
3760,CD4+ T cell,CD4+ T cell
3761,B cell,B cell
3762,CD4+ T cell,Cytotoxic T cell
3763,CD16+ monocyte,CD16+ monocyte
3764,CD4+ T cell,CD4+ T cell
3765,B cell,B cell
3766,Cytotoxic T cell,Natural killer cell
3767,Cytotoxic T cell,Cytotoxic T cell
3768,CD14+ monocyte,CD14+ monocyte
3769,CD14+ monocyte,CD14+ monocyte
3770,B cell,B cell
3771,B cell,B cell
3772,CD14+ monocyte,CD14+ monocyte
3773,CD4+ T cell,CD4+ T cell
3774,CD4+ T cell,CD4+ T cell
3775,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
3776,B cell,B cell
3777,Cytotoxic T cell,CD4+ T cell
3778,CD4+ T cell,CD4+ T cell
3779,B cell,B cell
3780,Cytotoxic T cell,Cytotoxic T cell
3781,CD4+ T cell,CD4+ T cell
3782,B cell,B cell
3783,Cytotoxic T cell,Cytotoxic T cell
3784,Cytotoxic T cell,Cytotoxic T cell
3785,Cytotoxic T cell,Cytotoxic T cell
3786,Natural killer cell,Natural killer cell
3787,CD4+ T cell,CD4+ T cell
3788,B cell,B cell
3789,CD4+ T cell,CD4+ T cell
3790,Cytotoxic T cell,Cytotoxic T cell
3791,Dendritic cell,Dendritic cell
3792,CD14+ monocyte,Dendritic cell
3793,CD4+ T cell,CD4+ T cell
3794,CD4+ T cell,CD4+ T cell
3795,Cytotoxic T cell,Cytotoxic T cell
3796,B cell,B cell
3797,B cell,B cell
3798,Cytotoxic T cell,Cytotoxic T cell
3799,B cell,B cell
3800,CD4+ T cell,CD4+ T cell
3801,B cell,B cell
3802,Cytotoxic T cell,Cytotoxic T cell
3803,Natural killer cell,Natural killer cell
3804,B cell,B cell
3805,Cytotoxic T cell,Cytotoxic T cell
3806,Natural killer cell,Natural killer cell
3807,B cell,B cell
3808,Natural killer cell,Natural killer cell
3809,Dendritic cell,CD14+ monocyte
3810,Cytotoxic T cell,Cytotoxic T cell
3811,B cell,B cell
3812,Cytotoxic T cell,Natural killer cell
3813,Cytotoxic T cell,Cytotoxic T cell
3814,CD4+ T cell,CD4+ T cell
3815,Cytotoxic T cell,Cytotoxic T cell
3816,CD4+ T cell,CD4+ T cell
3817,CD4+ T cell,CD4+ T cell
3818,CD4+ T cell,CD4+ T cell
3819,Cytotoxic T cell,Cytotoxic T cell
3820,CD4+ T cell,CD4+ T cell
3821,CD4+ T cell,CD4+ T cell
3822,CD4+ T cell,B cell
3823,B cell,B cell
3824,Cytotoxic T cell,CD4+ T cell
3825,Cytotoxic T cell,Natural killer cell
3826,Cytotoxic T cell,Cytotoxic T cell
3827,Cytotoxic T cell,Cytotoxic T cell
3828,Cytotoxic T cell,Cytotoxic T cell
3829,Cytotoxic T cell,Cytotoxic T cell
3830,Cytotoxic T cell,Cytotoxic T cell
3831,CD4+ T cell,CD4+ T cell
3832,B cell,B cell
3833,Cytotoxic T cell,Cytotoxic T cell
3834,CD4+ T cell,CD4+ T cell
3835,Cytotoxic T cell,Cytotoxic T cell
3836,CD16+ monocyte,CD16+ monocyte
3837,Cytotoxic T cell,CD4+ T cell
3838,B cell,B cell
3839,CD4+ T cell,CD4+ T cell
3840,CD4+ T cell,CD4+ T cell
3841,Cytotoxic T cell,Cytotoxic T cell
3842,Cytotoxic T cell,Cytotoxic T cell
3843,CD14+ monocyte,CD16+ monocyte
3844,CD4+ T cell,CD4+ T cell
3845,Cytotoxic T cell,CD4+ T cell
3846,Cytotoxic T cell,Natural killer cell
3847,B cell,B cell
3848,CD4+ T cell,CD4+ T cell
3849,B cell,B cell
3850,CD4+ T cell,CD4+ T cell
3851,Cytotoxic T cell,Cytotoxic T cell
3852,CD14+ monocyte,CD14+ monocyte
3853,B cell,B cell
3854,CD16+ monocyte,CD16+ monocyte
3855,Cytotoxic T cell,Cytotoxic T cell
3856,Cytotoxic T cell,Cytotoxic T cell
3857,Cytotoxic T cell,Cytotoxic T cell
3858,B cell,B cell
3859,CD4+ T cell,Cytotoxic T cell
3860,Cytotoxic T cell,Cytotoxic T cell
3861,Cytotoxic T cell,Cytotoxic T cell
3862,CD14+ monocyte,CD16+ monocyte
3863,Cytotoxic T cell,Cytotoxic T cell
3864,CD14+ monocyte,CD14+ monocyte
3865,Cytotoxic T cell,Natural killer cell
3866,CD16+ monocyte,CD16+ monocyte
3867,Cytotoxic T cell,Natural killer cell
3868,Dendritic cell,Dendritic cell
3869,Cytotoxic T cell,CD4+ T cell
3870,B cell,B cell
3871,CD4+ T cell,CD4+ T cell
3872,Cytotoxic T cell,CD4+ T cell
3873,B cell,B cell
3874,CD4+ T cell,CD4+ T cell
3875,B cell,B cell
3876,B cell,B cell
3877,Cytotoxic T cell,Cytotoxic T cell
3878,Cytotoxic T cell,Cytotoxic T cell
3879,CD4+ T cell,CD4+ T cell
3880,B cell,B cell
3881,CD4+ T cell,CD4+ T cell
3882,CD14+ monocyte,CD14+ monocyte
3883,Cytotoxic T cell,Cytotoxic T cell
3884,Cytotoxic T cell,Cytotoxic T cell
3885,CD4+ T cell,CD4+ T cell
3886,CD4+ T cell,CD4+ T cell
3887,B cell,B cell
3888,Cytotoxic T cell,Cytotoxic T cell
3889,Cytotoxic T cell,Cytotoxic T cell
3890,Cytotoxic T cell,CD4+ T cell
3891,Cytotoxic T cell,CD14+ monocyte
3892,B cell,B cell
3893,CD4+ T cell,CD4+ T cell
3894,Cytotoxic T cell,Cytotoxic T cell
3895,Cytotoxic T cell,CD4+ T cell
3896,B cell,B cell
3897,Cytotoxic T cell,Natural killer cell
3898,CD4+ T cell,CD4+ T cell
3899,Cytotoxic T cell,Cytotoxic T cell
3900,CD14+ monocyte,CD14+ monocyte
3901,Cytotoxic T cell,Cytotoxic T cell
3902,B cell,B cell
3903,Cytotoxic T cell,Cytotoxic T cell
3904,CD4+ T cell,CD4+ T cell
3905,Cytotoxic T cell,Natural killer cell
3906,Cytotoxic T cell,Cytotoxic T cell
3907,Cytotoxic T cell,Cytotoxic T cell
3908,CD4+ T cell,CD4+ T cell
3909,B cell,B cell
3910,CD4+ T cell,CD4+ T cell
3911,CD14+ monocyte,CD14+ monocyte
3912,Cytotoxic T cell,CD4+ T cell
3913,Cytotoxic T cell,CD4+ T cell
3914,Dendritic cell,CD14+ monocyte
3915,B cell,B cell
3916,Cytotoxic T cell,Cytotoxic T cell
3917,Cytotoxic T cell,Cytotoxic T cell
3918,CD4+ T cell,CD4+ T cell
3919,Natural killer cell,Natural killer cell
3920,Cytotoxic T cell,CD4+ T cell
3921,Cytotoxic T cell,Cytotoxic T cell
3922,B cell,B cell
3923,B cell,B cell
3924,CD4+ T cell,CD4+ T cell
3925,B cell,B cell
3926,CD4+ T cell,CD4+ T cell
3927,B cell,B cell
3928,Cytotoxic T cell,Cytotoxic T cell
3929,CD16+ monocyte,CD16+ monocyte
3930,B cell,B cell
3931,CD4+ T cell,CD4+ T cell
3932,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
3933,CD4+ T cell,CD4+ T cell
3934,Cytotoxic T cell,Cytotoxic T cell
3935,Cytotoxic T cell,Natural killer cell
3936,Cytotoxic T cell,Cytotoxic T cell
3937,CD4+ T cell,CD4+ T cell
3938,CD4+ T cell,CD4+ T cell
3939,CD14+ monocyte,CD14+ monocyte
3940,B cell,B cell
3941,CD4+ T cell,CD4+ T cell
3942,CD4+ T cell,CD4+ T cell
3943,CD4+ T cell,CD4+ T cell
3944,CD4+ T cell,CD4+ T cell
3945,Natural killer cell,Natural killer cell
3946,Cytotoxic T cell,Cytotoxic T cell
3947,CD4+ T cell,Cytotoxic T cell
3948,Cytotoxic T cell,Natural killer cell
3949,CD4+ T cell,CD4+ T cell
3950,Cytotoxic T cell,Natural killer cell
3951,Cytotoxic T cell,Cytotoxic T cell
3952,B cell,B cell
3953,CD14+ monocyte,CD14+ monocyte
3954,CD4+ T cell,CD4+ T cell
3955,Cytotoxic T cell,Cytotoxic T cell
3956,CD4+ T cell,CD4+ T cell
3957,Cytotoxic T cell,Cytotoxic T cell
3958,CD14+ monocyte,CD14+ monocyte
3959,CD4+ T cell,CD4+ T cell
3960,Cytotoxic T cell,Cytotoxic T cell
3961,B cell,B cell
3962,CD4+ T cell,CD4+ T cell
3963,CD4+ T cell,Cytotoxic T cell
3964,Natural killer cell,Natural killer cell
3965,B cell,B cell
3966,B cell,B cell
3967,CD14+ monocyte,CD14+ monocyte
3968,Cytotoxic T cell,Cytotoxic T cell
3969,CD4+ T cell,CD4+ T cell
3970,Cytotoxic T cell,Natural killer cell
3971,Cytotoxic T cell,Natural killer cell
3972,Cytotoxic T cell,Cytotoxic T cell
3973,Cytotoxic T cell,CD4+ T cell
3974,Cytotoxic T cell,Cytotoxic T cell
3975,CD14+ monocyte,CD14+ monocyte
3976,Cytotoxic T cell,Cytotoxic T cell
3977,CD4+ T cell,Cytotoxic T cell
3978,B cell,B cell
3979,CD4+ T cell,CD4+ T cell
3980,B cell,B cell
3981,Cytotoxic T cell,Cytotoxic T cell
3982,Cytotoxic T cell,Cytotoxic T cell
3983,CD4+ T cell,CD4+ T cell
3984,Cytotoxic T cell,Cytotoxic T cell
3985,B cell,B cell
3986,CD4+ T cell,CD4+ T cell
3987,B cell,B cell
3988,Dendritic cell,CD14+ monocyte
3989,CD4+ T cell,CD4+ T cell
3990,Cytotoxic T cell,Natural killer cell
3991,CD4+ T cell,CD4+ T cell
3992,Cytotoxic T cell,Cytotoxic T cell
3993,Cytotoxic T cell,Cytotoxic T cell
3994,CD14+ monocyte,Dendritic cell
3995,Cytotoxic T cell,Cytotoxic T cell
3996,Cytotoxic T cell,Cytotoxic T cell
3997,B cell,B cell
3998,Cytotoxic T cell,Cytotoxic T cell
3999,CD4+ T cell,CD4+ T cell
4000,CD4+ T cell,CD4+ T cell
4001,Cytotoxic T cell,Cytotoxic T cell
4002,B cell,B cell
4003,Cytotoxic T cell,Cytotoxic T cell
4004,CD4+ T cell,CD4+ T cell
4005,CD4+ T cell,CD4+ T cell
4006,B cell,B cell
4007,CD4+ T cell,CD4+ T cell
4008,Cytotoxic T cell,Cytotoxic T cell
4009,B cell,B cell
4010,B cell,B cell
4011,Cytotoxic T cell,B cell
4012,CD4+ T cell,CD4+ T cell
4013,Cytotoxic T cell,Cytotoxic T cell
4014,Cytotoxic T cell,Natural killer cell
4015,CD14+ monocyte,CD14+ monocyte
4016,Natural killer cell,Natural killer cell
4017,B cell,B cell
4018,Cytotoxic T cell,Cytotoxic T cell
4019,Cytotoxic T cell,Cytotoxic T cell
4020,Cytotoxic T cell,Natural killer cell
4021,Cytotoxic T cell,Cytotoxic T cell
4022,CD4+ T cell,CD4+ T cell
4023,CD4+ T cell,CD4+ T cell
4024,B cell,B cell
4025,Dendritic cell,CD14+ monocyte
4026,B cell,B cell
4027,CD4+ T cell,CD4+ T cell
4028,CD4+ T cell,CD4+ T cell
4029,Natural killer cell,Natural killer cell
4030,B cell,B cell
4031,CD4+ T cell,Cytotoxic T cell
4032,Cytotoxic T cell,Cytotoxic T cell
4033,Cytotoxic T cell,Natural killer cell
4034,Cytotoxic T cell,CD14+ monocyte
4035,Natural killer cell,Natural killer cell
4036,Cytotoxic T cell,CD4+ T cell
4037,Cytotoxic T cell,Cytotoxic T cell
4038,CD4+ T cell,CD4+ T cell
4039,Dendritic cell,CD14+ monocyte
4040,Cytotoxic T cell,Natural killer cell
4041,CD16+ monocyte,CD16+ monocyte
4042,B cell,B cell
4043,B cell,B cell
4044,Cytotoxic T cell,Cytotoxic T cell
4045,CD4+ T cell,CD4+ T cell
4046,CD4+ T cell,CD4+ T cell
4047,CD14+ monocyte,CD14+ monocyte
4048,CD4+ T cell,CD4+ T cell
4049,Natural killer cell,Natural killer cell
4050,Cytotoxic T cell,Cytotoxic T cell
4051,CD4+ T cell,CD4+ T cell
4052,CD4+ T cell,CD4+ T cell
4053,B cell,B cell
4054,B cell,CD4+ T cell
4055,B cell,B cell
4056,CD4+ T cell,CD4+ T cell
4057,B cell,B cell
4058,Cytotoxic T cell,Cytotoxic T cell
4059,Cytotoxic T cell,Cytotoxic T cell
4060,B cell,B cell
4061,Cytotoxic T cell,Cytotoxic T cell
4062,CD4+ T cell,CD4+ T cell
4063,CD4+ T cell,CD4+ T cell
4064,CD4+ T cell,CD4+ T cell
4065,B cell,B cell
4066,Cytotoxic T cell,Cytotoxic T cell
4067,B cell,B cell
4068,CD4+ T cell,CD4+ T cell
4069,CD4+ T cell,CD4+ T cell
4070,Cytotoxic T cell,Cytotoxic T cell
4071,Cytotoxic T cell,Cytotoxic T cell
4072,Cytotoxic T cell,Cytotoxic T cell
4073,CD4+ T cell,CD4+ T cell
4074,Cytotoxic T cell,Cytotoxic T cell
4075,Cytotoxic T cell,Cytotoxic T cell
4076,B cell,B cell
4077,B cell,B cell
4078,Megakaryocyte,Megakaryocyte
4079,CD4+ T cell,CD4+ T cell
4080,CD14+ monocyte,CD16+ monocyte
4081,CD4+ T cell,CD4+ T cell
4082,Cytotoxic T cell,CD4+ T cell
4083,Cytotoxic T cell,Cytotoxic T cell
4084,CD4+ T cell,CD4+ T cell
4085,B cell,B cell
4086,CD4+ T cell,CD4+ T cell
4087,CD4+ T cell,CD4+ T cell
4088,CD4+ T cell,CD4+ T cell
4089,Cytotoxic T cell,Cytotoxic T cell
4090,Cytotoxic T cell,Cytotoxic T cell
4091,CD4+ T cell,CD4+ T cell
4092,Plasmacytoid dendritic cell,Plasmacytoid dendritic cell
4093,CD4+ T cell,CD4+ T cell
4094,CD4+ T cell,CD4+ T cell
4095,CD4+ T cell,CD4+ T cell
4096,Cytotoxic T cell,Cytotoxic T cell
4097,B cell,B cell
4098,CD14+ monocyte,CD14+ monocyte
4099,B cell,B cell
4100,Cytotoxic T cell,Natural killer cell
4101,B cell,B cell
4102,Cytotoxic T cell,Natural killer cell
4103,CD4+ T cell,CD4+ T cell
4104,Cytotoxic T cell,Natural killer cell
4105,B cell,B cell
4106,B cell,B cell
4107,B cell,B cell
4108,Cytotoxic T cell,Cytotoxic T cell
4109,Cytotoxic T cell,Cytotoxic T cell
4110,CD4+ T cell,CD4+ T cell
4111,CD14+ monocyte,CD14+ monocyte
4112,Cytotoxic T cell,Cytotoxic T cell
4113,CD4+ T cell,CD4+ T cell
4114,B cell,B cell
4115,Dendritic cell,CD14+ monocyte
4116,Cytotoxic T cell,Natural killer cell
4117,CD4+ T cell,CD4+ T cell
4118,Cytotoxic T cell,CD4+ T cell
4119,CD4+ T cell,CD4+ T cell
4120,Cytotoxic T cell,Cytotoxic T cell
4121,CD4+ T cell,CD4+ T cell
4122,Cytotoxic T cell,Cytotoxic T cell
4123,Cytotoxic T cell,Cytotoxic T cell
4124,CD14+ monocyte,CD14+ monocyte
4125,B cell,B cell
4126,CD4+ T cell,CD4+ T cell
4127,CD4+ T cell,CD4+ T cell
4128,Cytotoxic T cell,Cytotoxic T cell
4129,CD4+ T cell,CD4+ T cell
4130,Cytotoxic T cell,Cytotoxic T cell
4131,Natural killer cell,Natural killer cell
4132,Cytotoxic T cell,Cytotoxic T cell
4133,Cytotoxic T cell,Natural killer cell
4134,Cytotoxic T cell,Cytotoxic T cell
4135,CD4+ T cell,CD4+ T cell
4136,CD4+ T cell,CD4+ T cell
4137,Cytotoxic T cell,Cytotoxic T cell
4138,CD4+ T cell,CD4+ T cell
4139,CD4+ T cell,CD4+ T cell
4140,Cytotoxic T cell,Cytotoxic T cell
4141,B cell,B cell
4142,CD4+ T cell,CD4+ T cell
4143,B cell,B cell
4144,Cytotoxic T cell,Cytotoxic T cell
4145,B cell,B cell
4146,CD4+ T cell,CD4+ T cell
4147,CD14+ monocyte,CD14+ monocyte
4148,B cell,B cell
4149,B cell,B cell
4150,CD4+ T cell,CD4+ T cell
4151,Cytotoxic T cell,Natural killer cell
4152,CD4+ T cell,CD4+ T cell
4153,Natural killer cell,Natural killer cell
4154,Cytotoxic T cell,CD4+ T cell
4155,Cytotoxic T cell,Cytotoxic T cell
4156,B cell,B cell
4157,CD4+ T cell,CD4+ T cell
4158,Cytotoxic T cell,CD4+ T cell
4159,CD14+ monocyte,CD14+ monocyte
4160,CD4+ T cell,CD4+ T cell
4161,Cytotoxic T cell,Cytotoxic T cell
4162,B cell,B cell
4163,CD4+ T cell,CD4+ T cell
4164,Cytotoxic T cell,Cytotoxic T cell
4165,B cell,B cell
4166,B cell,B cell
4167,Natural killer cell,Natural killer cell
4168,CD4+ T cell,CD4+ T cell
4169,Cytotoxic T cell,Natural killer cell
4170,Cytotoxic T cell,CD4+ T cell
4171,Cytotoxic T cell,Cytotoxic T cell
4172,Cytotoxic T cell,Cytotoxic T cell
4173,CD4+ T cell,CD4+ T cell
4174,B cell,B cell
4175,B cell,B cell
4176,Cytotoxic T cell,Cytotoxic T cell
4177,Cytotoxic T cell,Cytotoxic T cell
4178,Cytotoxic T cell,Cytotoxic T cell
4179,B cell,B cell
4180,CD4+ T cell,CD4+ T cell
4181,Dendritic cell,CD14+ monocyte
4182,B cell,B cell
4183,Cytotoxic T cell,Cytotoxic T cell
4184,Cytotoxic T cell,Cytotoxic T cell
4185,Cytotoxic T cell,Cytotoxic T cell
4186,B cell,B cell
4187,B cell,B cell
4188,B cell,B cell
4189,Cytotoxic T cell,Cytotoxic T cell
4190,CD4+ T cell,CD4+ T cell
4191,CD4+ T cell,CD4+ T cell
