,pred,true
2435,CD4+ T cell,Cytotoxic T cell
2436,Cytotoxic T cell,Cytotoxic T cell
2437,B cell,B cell
2438,CD14+ monocyte,CD16+ monocyte
2439,Cytotoxic T cell,CD4+ T cell
2440,CD14+ monocyte,CD14+ monocyte
2441,CD4+ T cell,CD4+ T cell
2442,Cytotoxic T cell,Cytotoxic T cell
2443,CD14+ monocyte,Plasmacytoid dendritic cell
2444,CD4+ T cell,CD4+ T cell
2445,CD14+ monocyte,CD14+ monocyte
2446,CD4+ T cell,Cytotoxic T cell
2447,Cytotoxic T cell,Cytotoxic T cell
2448,CD4+ T cell,Cytotoxic T cell
2449,Natural killer cell,Natural killer cell
2450,Cytotoxic T cell,Cytotoxic T cell
2451,CD14+ monocyte,Dendritic cell
2452,Cytotoxic T cell,Cytotoxic T cell
2453,Cytotoxic T cell,Cytotoxic T cell
2454,B cell,B cell
2455,CD4+ T cell,Cytotoxic T cell
2456,CD4+ T cell,CD4+ T cell
2457,CD4+ T cell,Cytotoxic T cell
2458,CD4+ T cell,Cytotoxic T cell
2459,CD4+ T cell,Cytotoxic T cell
2460,Megakaryocyte,Megakaryocyte
2461,CD14+ monocyte,CD14+ monocyte
2462,Megakaryocyte,Megakaryocyte
2463,Cytotoxic T cell,Cytotoxic T cell
2464,CD4+ T cell,CD4+ T cell
2465,CD14+ monocyte,CD14+ monocyte
2466,B cell,B cell
2467,CD4+ T cell,CD4+ T cell
2468,B cell,B cell
2469,B cell,B cell
2470,B cell,B cell
2471,Cytotoxic T cell,Cytotoxic T cell
2472,Cytotoxic T cell,Cytotoxic T cell
2473,CD4+ T cell,Cytotoxic T cell
2474,CD4+ T cell,Cytotoxic T cell
2475,B cell,B cell
2476,Cytotoxic T cell,Cytotoxic T cell
2477,Natural killer cell,Natural killer cell
2478,CD4+ T cell,CD4+ T cell
2479,CD4+ T cell,Cytotoxic T cell
2480,B cell,B cell
2481,Cytotoxic T cell,Cytotoxic T cell
2482,CD14+ monocyte,CD14+ monocyte
2483,Cytotoxic T cell,Cytotoxic T cell
2484,CD4+ T cell,Cytotoxic T cell
2485,Cytotoxic T cell,Cytotoxic T cell
2486,CD4+ T cell,Cytotoxic T cell
2487,CD4+ T cell,CD4+ T cell
2488,CD4+ T cell,CD4+ T cell
2489,CD14+ monocyte,CD14+ monocyte
2490,Cytotoxic T cell,Cytotoxic T cell
2491,CD4+ T cell,CD4+ T cell
2492,Cytotoxic T cell,Natural killer cell
2493,CD4+ T cell,CD4+ T cell
2494,CD14+ monocyte,CD14+ monocyte
2495,CD4+ T cell,Cytotoxic T cell
2496,CD14+ monocyte,CD14+ monocyte
2497,CD14+ monocyte,Dendritic cell
2498,B cell,B cell
2499,Cytotoxic T cell,Cytotoxic T cell
2500,Natural killer cell,Natural killer cell
2501,Cytotoxic T cell,Cytotoxic T cell
2502,Cytotoxic T cell,Cytotoxic T cell
2503,CD4+ T cell,CD4+ T cell
2504,CD4+ T cell,CD4+ T cell
2505,CD14+ monocyte,CD16+ monocyte
2506,B cell,B cell
2507,Cytotoxic T cell,Natural killer cell
2508,CD14+ monocyte,CD14+ monocyte
2509,B cell,B cell
2510,CD4+ T cell,CD4+ T cell
2511,Cytotoxic T cell,Natural killer cell
2512,CD14+ monocyte,CD14+ monocyte
2513,CD4+ T cell,Cytotoxic T cell
2514,CD4+ T cell,Cytotoxic T cell
2515,Cytotoxic T cell,Cytotoxic T cell
2516,CD4+ T cell,CD4+ T cell
2517,CD4+ T cell,CD4+ T cell
2518,CD4+ T cell,CD4+ T cell
2519,B cell,B cell
2520,B cell,B cell
2521,CD14+ monocyte,CD14+ monocyte
2522,CD4+ T cell,CD4+ T cell
2523,CD4+ T cell,CD4+ T cell
2524,B cell,B cell
2525,CD4+ T cell,Cytotoxic T cell
2526,B cell,B cell
2527,CD4+ T cell,CD4+ T cell
2528,B cell,B cell
2529,CD4+ T cell,Cytotoxic T cell
2530,Cytotoxic T cell,Cytotoxic T cell
2531,CD4+ T cell,Cytotoxic T cell
2532,Cytotoxic T cell,Cytotoxic T cell
2533,B cell,B cell
2534,Cytotoxic T cell,Cytotoxic T cell
2535,B cell,B cell
2536,B cell,B cell
2537,CD4+ T cell,CD4+ T cell
2538,CD4+ T cell,CD4+ T cell
2539,CD4+ T cell,Cytotoxic T cell
2540,CD4+ T cell,Cytotoxic T cell
2541,CD4+ T cell,CD4+ T cell
2542,Cytotoxic T cell,Cytotoxic T cell
2543,CD14+ monocyte,CD16+ monocyte
2544,CD14+ monocyte,CD14+ monocyte
2545,Cytotoxic T cell,Cytotoxic T cell
2546,CD4+ T cell,CD4+ T cell
2547,Cytotoxic T cell,Natural killer cell
2548,B cell,B cell
2549,B cell,B cell
2550,B cell,B cell
2551,Cytotoxic T cell,Cytotoxic T cell
2552,CD4+ T cell,CD4+ T cell
2553,Cytotoxic T cell,Cytotoxic T cell
2554,CD4+ T cell,CD4+ T cell
2555,Cytotoxic T cell,Natural killer cell
2556,CD4+ T cell,CD4+ T cell
2557,CD4+ T cell,Cytotoxic T cell
2558,B cell,B cell
2559,CD4+ T cell,Cytotoxic T cell
2560,B cell,B cell
2561,CD4+ T cell,CD4+ T cell
2562,Cytotoxic T cell,Cytotoxic T cell
2563,Cytotoxic T cell,Cytotoxic T cell
2564,CD14+ monocyte,CD14+ monocyte
2565,Megakaryocyte,Megakaryocyte
2566,B cell,B cell
2567,Cytotoxic T cell,Cytotoxic T cell
2568,B cell,B cell
2569,B cell,B cell
2570,Cytotoxic T cell,Cytotoxic T cell
2571,CD4+ T cell,CD4+ T cell
2572,Cytotoxic T cell,Cytotoxic T cell
2573,CD4+ T cell,CD4+ T cell
2574,B cell,B cell
2575,CD4+ T cell,Cytotoxic T cell
2576,CD4+ T cell,Cytotoxic T cell
2577,Cytotoxic T cell,Natural killer cell
2578,CD4+ T cell,CD4+ T cell
2579,CD4+ T cell,Cytotoxic T cell
2580,Cytotoxic T cell,Natural killer cell
2581,CD4+ T cell,CD4+ T cell
2582,Cytotoxic T cell,Cytotoxic T cell
2583,CD4+ T cell,CD4+ T cell
2584,CD14+ monocyte,CD16+ monocyte
2585,Cytotoxic T cell,Cytotoxic T cell
2586,CD14+ monocyte,CD16+ monocyte
2587,B cell,B cell
2588,CD4+ T cell,CD4+ T cell
2589,Cytotoxic T cell,Cytotoxic T cell
2590,CD4+ T cell,CD4+ T cell
2591,Cytotoxic T cell,Cytotoxic T cell
2592,Cytotoxic T cell,Cytotoxic T cell
2593,B cell,B cell
2594,CD4+ T cell,CD4+ T cell
2595,CD4+ T cell,CD4+ T cell
2596,CD4+ T cell,CD4+ T cell
2597,Cytotoxic T cell,Cytotoxic T cell
2598,CD4+ T cell,CD4+ T cell
2599,CD14+ monocyte,CD14+ monocyte
2600,Cytotoxic T cell,Cytotoxic T cell
2601,CD4+ T cell,Cytotoxic T cell
2602,B cell,B cell
2603,CD14+ monocyte,CD14+ monocyte
2604,CD14+ monocyte,Dendritic cell
2605,CD14+ monocyte,CD14+ monocyte
2606,CD4+ T cell,CD4+ T cell
2607,Cytotoxic T cell,Cytotoxic T cell
2608,CD4+ T cell,CD4+ T cell
2609,B cell,B cell
2610,Cytotoxic T cell,CD4+ T cell
2611,Cytotoxic T cell,Cytotoxic T cell
2612,CD4+ T cell,CD4+ T cell
2613,CD14+ monocyte,CD16+ monocyte
2614,Megakaryocyte,Megakaryocyte
2615,CD4+ T cell,Cytotoxic T cell
2616,B cell,B cell
2617,CD4+ T cell,Cytotoxic T cell
2618,B cell,B cell
2619,CD14+ monocyte,CD14+ monocyte
2620,CD14+ monocyte,CD14+ monocyte
2621,Megakaryocyte,Megakaryocyte
2622,CD4+ T cell,CD4+ T cell
2623,Cytotoxic T cell,Cytotoxic T cell
2624,CD4+ T cell,CD4+ T cell
2625,CD14+ monocyte,CD14+ monocyte
2626,CD14+ monocyte,CD14+ monocyte
2627,Cytotoxic T cell,Natural killer cell
2628,CD14+ monocyte,Dendritic cell
2629,CD4+ T cell,CD4+ T cell
2630,CD14+ monocyte,CD14+ monocyte
2631,Cytotoxic T cell,Cytotoxic T cell
2632,Cytotoxic T cell,Cytotoxic T cell
2633,B cell,B cell
2634,Cytotoxic T cell,Natural killer cell
2635,CD4+ T cell,CD4+ T cell
2636,Cytotoxic T cell,Cytotoxic T cell
2637,B cell,B cell
2638,Natural killer cell,Natural killer cell
2639,CD4+ T cell,Cytotoxic T cell
2640,Megakaryocyte,Megakaryocyte
2641,CD14+ monocyte,CD14+ monocyte
2642,Cytotoxic T cell,Cytotoxic T cell
2643,Cytotoxic T cell,Cytotoxic T cell
2644,Megakaryocyte,Megakaryocyte
2645,CD14+ monocyte,CD14+ monocyte
2646,Cytotoxic T cell,Cytotoxic T cell
2647,Cytotoxic T cell,Cytotoxic T cell
2648,CD4+ T cell,CD4+ T cell
2649,B cell,B cell
2650,CD4+ T cell,Cytotoxic T cell
2651,Natural killer cell,Natural killer cell
2652,Cytotoxic T cell,Cytotoxic T cell
2653,B cell,B cell
2654,B cell,B cell
2655,B cell,B cell
2656,CD4+ T cell,CD4+ T cell
2657,CD4+ T cell,Cytotoxic T cell
2658,CD14+ monocyte,CD14+ monocyte
2659,Cytotoxic T cell,Cytotoxic T cell
2660,CD4+ T cell,CD4+ T cell
2661,Cytotoxic T cell,Cytotoxic T cell
2662,CD4+ T cell,CD4+ T cell
2663,CD14+ monocyte,Dendritic cell
2664,CD14+ monocyte,CD14+ monocyte
2665,Cytotoxic T cell,Cytotoxic T cell
2666,Cytotoxic T cell,Cytotoxic T cell
2667,CD4+ T cell,Cytotoxic T cell
2668,B cell,Plasmacytoid dendritic cell
2669,CD4+ T cell,CD4+ T cell
2670,Cytotoxic T cell,Natural killer cell
2671,CD4+ T cell,CD4+ T cell
2672,CD4+ T cell,Cytotoxic T cell
2673,CD4+ T cell,Cytotoxic T cell
2674,CD14+ monocyte,CD14+ monocyte
2675,B cell,B cell
2676,CD4+ T cell,CD4+ T cell
2677,Cytotoxic T cell,Cytotoxic T cell
2678,CD14+ monocyte,CD14+ monocyte
2679,Cytotoxic T cell,Cytotoxic T cell
2680,Cytotoxic T cell,Cytotoxic T cell
2681,B cell,B cell
2682,CD14+ monocyte,CD14+ monocyte
2683,CD4+ T cell,CD4+ T cell
2684,CD14+ monocyte,CD14+ monocyte
2685,B cell,B cell
2686,CD14+ monocyte,CD14+ monocyte
2687,CD4+ T cell,CD4+ T cell
2688,CD4+ T cell,CD4+ T cell
2689,CD4+ T cell,Cytotoxic T cell
2690,CD14+ monocyte,CD4+ T cell
2691,B cell,B cell
2692,CD14+ monocyte,CD14+ monocyte
2693,CD14+ monocyte,CD14+ monocyte
2694,CD4+ T cell,Cytotoxic T cell
2695,Cytotoxic T cell,Cytotoxic T cell
2696,Cytotoxic T cell,Cytotoxic T cell
2697,B cell,B cell
2698,Cytotoxic T cell,Cytotoxic T cell
2699,CD4+ T cell,CD4+ T cell
2700,CD4+ T cell,Cytotoxic T cell
2701,CD4+ T cell,CD4+ T cell
2702,B cell,B cell
2703,Cytotoxic T cell,Natural killer cell
2704,CD4+ T cell,Cytotoxic T cell
2705,Cytotoxic T cell,Natural killer cell
2706,CD4+ T cell,CD4+ T cell
2707,Cytotoxic T cell,Natural killer cell
2708,Cytotoxic T cell,Cytotoxic T cell
2709,Cytotoxic T cell,Natural killer cell
2710,CD4+ T cell,CD4+ T cell
2711,CD4+ T cell,Cytotoxic T cell
2712,CD4+ T cell,CD4+ T cell
2713,CD14+ monocyte,CD16+ monocyte
2714,B cell,B cell
2715,B cell,B cell
2716,Cytotoxic T cell,Cytotoxic T cell
2717,Megakaryocyte,Megakaryocyte
2718,Cytotoxic T cell,Cytotoxic T cell
2719,Cytotoxic T cell,Cytotoxic T cell
2720,CD4+ T cell,Cytotoxic T cell
2721,Cytotoxic T cell,Cytotoxic T cell
2722,CD4+ T cell,CD4+ T cell
2723,B cell,B cell
2724,CD14+ monocyte,CD14+ monocyte
2725,CD14+ monocyte,CD14+ monocyte
2726,Megakaryocyte,Megakaryocyte
2727,CD14+ monocyte,CD14+ monocyte
2728,CD4+ T cell,CD4+ T cell
2729,CD14+ monocyte,CD16+ monocyte
2730,CD14+ monocyte,CD14+ monocyte
2731,B cell,B cell
2732,Cytotoxic T cell,Natural killer cell
2733,CD14+ monocyte,CD14+ monocyte
2734,Cytotoxic T cell,Cytotoxic T cell
2735,B cell,B cell
2736,Cytotoxic T cell,Cytotoxic T cell
2737,CD4+ T cell,Cytotoxic T cell
2738,CD4+ T cell,CD4+ T cell
2739,CD4+ T cell,Cytotoxic T cell
2740,Megakaryocyte,Megakaryocyte
2741,CD4+ T cell,CD4+ T cell
2742,Cytotoxic T cell,Cytotoxic T cell
2743,B cell,B cell
2744,CD4+ T cell,CD4+ T cell
2745,Cytotoxic T cell,Cytotoxic T cell
2746,CD14+ monocyte,Megakaryocyte
2747,CD14+ monocyte,CD14+ monocyte
2748,CD4+ T cell,CD4+ T cell
2749,CD4+ T cell,Cytotoxic T cell
2750,Megakaryocyte,Megakaryocyte
2751,CD4+ T cell,Cytotoxic T cell
2752,B cell,B cell
2753,CD14+ monocyte,Cytotoxic T cell
2754,CD14+ monocyte,CD14+ monocyte
2755,Cytotoxic T cell,Cytotoxic T cell
2756,Cytotoxic T cell,Cytotoxic T cell
2757,CD4+ T cell,CD4+ T cell
2758,CD4+ T cell,CD4+ T cell
2759,CD4+ T cell,CD4+ T cell
2760,CD14+ monocyte,CD14+ monocyte
2761,Cytotoxic T cell,Cytotoxic T cell
2762,CD14+ monocyte,CD14+ monocyte
2763,CD4+ T cell,CD4+ T cell
2764,B cell,B cell
2765,CD4+ T cell,CD4+ T cell
2766,Cytotoxic T cell,Natural killer cell
2767,CD4+ T cell,CD4+ T cell
2768,Cytotoxic T cell,Cytotoxic T cell
2769,Cytotoxic T cell,Cytotoxic T cell
2770,Cytotoxic T cell,Cytotoxic T cell
2771,Cytotoxic T cell,Cytotoxic T cell
2772,Cytotoxic T cell,Cytotoxic T cell
2773,CD14+ monocyte,CD14+ monocyte
2774,B cell,B cell
2775,B cell,B cell
2776,Cytotoxic T cell,Natural killer cell
2777,Cytotoxic T cell,Cytotoxic T cell
2778,CD4+ T cell,CD4+ T cell
2779,Cytotoxic T cell,Cytotoxic T cell
2780,CD4+ T cell,CD4+ T cell
2781,Cytotoxic T cell,Cytotoxic T cell
2782,Cytotoxic T cell,Cytotoxic T cell
2783,CD14+ monocyte,CD14+ monocyte
2784,B cell,B cell
2785,Megakaryocyte,Megakaryocyte
2786,Cytotoxic T cell,Cytotoxic T cell
2787,B cell,B cell
2788,Cytotoxic T cell,Cytotoxic T cell
2789,B cell,B cell
2790,CD4+ T cell,CD4+ T cell
2791,CD4+ T cell,CD4+ T cell
2792,B cell,B cell
2793,CD14+ monocyte,CD14+ monocyte
2794,CD14+ monocyte,CD14+ monocyte
2795,CD4+ T cell,CD4+ T cell
2796,CD14+ monocyte,CD14+ monocyte
2797,CD14+ monocyte,CD14+ monocyte
2798,CD4+ T cell,CD4+ T cell
2799,B cell,B cell
2800,CD4+ T cell,CD4+ T cell
2801,Megakaryocyte,Megakaryocyte
2802,Cytotoxic T cell,Cytotoxic T cell
2803,Megakaryocyte,CD4+ T cell
2804,Cytotoxic T cell,Cytotoxic T cell
2805,CD4+ T cell,CD4+ T cell
2806,CD14+ monocyte,CD14+ monocyte
2807,CD4+ T cell,Cytotoxic T cell
2808,B cell,B cell
2809,CD14+ monocyte,CD14+ monocyte
2810,CD14+ monocyte,CD16+ monocyte
2811,Cytotoxic T cell,Cytotoxic T cell
2812,CD4+ T cell,Cytotoxic T cell
2813,Cytotoxic T cell,Cytotoxic T cell
2814,Cytotoxic T cell,Cytotoxic T cell
2815,B cell,B cell
2816,CD14+ monocyte,CD14+ monocyte
2817,CD14+ monocyte,CD14+ monocyte
2818,CD4+ T cell,CD4+ T cell
2819,B cell,B cell
2820,CD4+ T cell,Cytotoxic T cell
2821,CD4+ T cell,Cytotoxic T cell
2822,CD14+ monocyte,CD14+ monocyte
2823,CD4+ T cell,CD4+ T cell
2824,CD14+ monocyte,CD14+ monocyte
2825,CD14+ monocyte,CD14+ monocyte
2826,Natural killer cell,Natural killer cell
2827,CD4+ T cell,CD4+ T cell
2828,B cell,B cell
2829,B cell,B cell
2830,Cytotoxic T cell,Natural killer cell
2831,B cell,B cell
2832,Cytotoxic T cell,Megakaryocyte
2833,CD4+ T cell,CD4+ T cell
2834,B cell,B cell
2835,CD14+ monocyte,CD14+ monocyte
2836,Cytotoxic T cell,Natural killer cell
2837,B cell,B cell
2838,CD4+ T cell,CD4+ T cell
2839,CD14+ monocyte,CD14+ monocyte
2840,Cytotoxic T cell,Cytotoxic T cell
2841,Cytotoxic T cell,Cytotoxic T cell
2842,B cell,B cell
2843,Cytotoxic T cell,Cytotoxic T cell
2844,CD4+ T cell,CD4+ T cell
2845,CD4+ T cell,CD4+ T cell
2846,CD14+ monocyte,CD14+ monocyte
2847,Natural killer cell,Natural killer cell
2848,CD4+ T cell,CD4+ T cell
2849,Cytotoxic T cell,Cytotoxic T cell
2850,CD4+ T cell,CD4+ T cell
2851,Cytotoxic T cell,Cytotoxic T cell
2852,Megakaryocyte,Megakaryocyte
2853,CD4+ T cell,CD4+ T cell
2854,Megakaryocyte,Megakaryocyte
2855,CD4+ T cell,CD4+ T cell
2856,CD4+ T cell,CD4+ T cell
2857,CD4+ T cell,CD4+ T cell
2858,Cytotoxic T cell,Cytotoxic T cell
2859,B cell,B cell
2860,CD4+ T cell,CD4+ T cell
2861,B cell,B cell
2862,Cytotoxic T cell,Cytotoxic T cell
2863,Cytotoxic T cell,Cytotoxic T cell
2864,B cell,B cell
2865,CD14+ monocyte,CD14+ monocyte
2866,B cell,B cell
2867,Cytotoxic T cell,Cytotoxic T cell
2868,CD14+ monocyte,Dendritic cell
2869,Cytotoxic T cell,Natural killer cell
2870,Cytotoxic T cell,Natural killer cell
2871,CD4+ T cell,CD4+ T cell
2872,CD14+ monocyte,CD14+ monocyte
2873,CD4+ T cell,CD4+ T cell
2874,Cytotoxic T cell,Cytotoxic T cell
2875,B cell,B cell
2876,Cytotoxic T cell,Cytotoxic T cell
2877,B cell,B cell
2878,CD4+ T cell,CD4+ T cell
2879,B cell,B cell
2880,Cytotoxic T cell,Cytotoxic T cell
2881,B cell,B cell
2882,CD14+ monocyte,CD14+ monocyte
2883,CD4+ T cell,CD4+ T cell
2884,Cytotoxic T cell,Natural killer cell
2885,Cytotoxic T cell,Cytotoxic T cell
2886,B cell,B cell
2887,Cytotoxic T cell,Cytotoxic T cell
2888,CD14+ monocyte,CD14+ monocyte
2889,Cytotoxic T cell,Cytotoxic T cell
2890,B cell,B cell
2891,CD4+ T cell,CD4+ T cell
2892,CD4+ T cell,CD4+ T cell
2893,CD4+ T cell,Cytotoxic T cell
2894,CD14+ monocyte,Dendritic cell
2895,CD14+ monocyte,CD14+ monocyte
2896,CD4+ T cell,CD4+ T cell
2897,B cell,B cell
2898,Cytotoxic T cell,Cytotoxic T cell
2899,Cytotoxic T cell,Cytotoxic T cell
2900,Cytotoxic T cell,Cytotoxic T cell
2901,CD4+ T cell,CD4+ T cell
2902,CD14+ monocyte,CD14+ monocyte
2903,CD4+ T cell,CD4+ T cell
2904,Cytotoxic T cell,Cytotoxic T cell
2905,Cytotoxic T cell,Natural killer cell
2906,CD4+ T cell,Cytotoxic T cell
2907,CD4+ T cell,Cytotoxic T cell
2908,Cytotoxic T cell,Natural killer cell
2909,Cytotoxic T cell,Cytotoxic T cell
2910,B cell,B cell
2911,Cytotoxic T cell,Natural killer cell
2912,CD4+ T cell,CD4+ T cell
2913,B cell,B cell
2914,B cell,B cell
2915,CD4+ T cell,CD4+ T cell
2916,Cytotoxic T cell,Natural killer cell
2917,CD4+ T cell,CD4+ T cell
2918,CD4+ T cell,CD4+ T cell
2919,Cytotoxic T cell,Cytotoxic T cell
2920,CD14+ monocyte,CD16+ monocyte
2921,B cell,B cell
2922,Megakaryocyte,Megakaryocyte
2923,CD4+ T cell,Cytotoxic T cell
2924,CD4+ T cell,CD4+ T cell
2925,CD4+ T cell,CD4+ T cell
2926,CD4+ T cell,CD4+ T cell
2927,CD14+ monocyte,CD14+ monocyte
2928,B cell,B cell
2929,CD4+ T cell,CD4+ T cell
2930,CD4+ T cell,CD4+ T cell
2931,CD4+ T cell,Cytotoxic T cell
2932,Megakaryocyte,Megakaryocyte
2933,CD14+ monocyte,CD14+ monocyte
2934,CD14+ monocyte,CD14+ monocyte
2935,B cell,B cell
2936,CD4+ T cell,Cytotoxic T cell
2937,CD14+ monocyte,CD14+ monocyte
2938,Natural killer cell,Natural killer cell
2939,Cytotoxic T cell,Natural killer cell
2940,Cytotoxic T cell,Cytotoxic T cell
2941,CD4+ T cell,Cytotoxic T cell
2942,Cytotoxic T cell,Cytotoxic T cell
2943,CD4+ T cell,CD4+ T cell
2944,Cytotoxic T cell,Cytotoxic T cell
2945,CD4+ T cell,CD4+ T cell
2946,CD4+ T cell,CD4+ T cell
2947,Cytotoxic T cell,Cytotoxic T cell
2948,Cytotoxic T cell,Cytotoxic T cell
2949,CD4+ T cell,Cytotoxic T cell
2950,CD14+ monocyte,CD14+ monocyte
2951,B cell,B cell
2952,CD14+ monocyte,CD16+ monocyte
2953,Megakaryocyte,Megakaryocyte
2954,CD14+ monocyte,CD14+ monocyte
2955,CD4+ T cell,Cytotoxic T cell
2956,B cell,B cell
2957,B cell,B cell
2958,Cytotoxic T cell,Natural killer cell
2959,CD4+ T cell,CD4+ T cell
2960,CD4+ T cell,Cytotoxic T cell
2961,Megakaryocyte,Megakaryocyte
2962,CD4+ T cell,CD4+ T cell
2963,B cell,B cell
2964,CD14+ monocyte,Dendritic cell
2965,CD4+ T cell,CD4+ T cell
2966,B cell,B cell
2967,CD14+ monocyte,CD14+ monocyte
2968,CD4+ T cell,CD4+ T cell
2969,CD4+ T cell,CD4+ T cell
2970,CD4+ T cell,CD4+ T cell
2971,CD14+ monocyte,CD14+ monocyte
2972,CD4+ T cell,CD4+ T cell
2973,Megakaryocyte,Megakaryocyte
2974,CD4+ T cell,Cytotoxic T cell
2975,CD14+ monocyte,CD14+ monocyte
2976,B cell,B cell
2977,B cell,B cell
2978,CD14+ monocyte,CD14+ monocyte
2979,CD4+ T cell,CD4+ T cell
2980,CD4+ T cell,CD4+ T cell
2981,CD4+ T cell,CD4+ T cell
2982,Cytotoxic T cell,Cytotoxic T cell
2983,B cell,B cell
2984,CD4+ T cell,CD4+ T cell
2985,Megakaryocyte,Megakaryocyte
2986,CD14+ monocyte,CD14+ monocyte
2987,Cytotoxic T cell,Cytotoxic T cell
2988,CD14+ monocyte,CD16+ monocyte
2989,CD14+ monocyte,CD14+ monocyte
2990,Cytotoxic T cell,CD4+ T cell
2991,CD14+ monocyte,CD14+ monocyte
2992,CD4+ T cell,CD4+ T cell
2993,CD4+ T cell,CD4+ T cell
2994,Cytotoxic T cell,Natural killer cell
2995,Cytotoxic T cell,Natural killer cell
2996,CD14+ monocyte,CD14+ monocyte
2997,CD4+ T cell,Cytotoxic T cell
2998,B cell,B cell
2999,Cytotoxic T cell,Cytotoxic T cell
3000,CD4+ T cell,CD4+ T cell
3001,CD4+ T cell,Cytotoxic T cell
3002,Megakaryocyte,Megakaryocyte
3003,CD14+ monocyte,CD16+ monocyte
3004,CD4+ T cell,CD4+ T cell
3005,CD14+ monocyte,CD16+ monocyte
3006,CD4+ T cell,CD4+ T cell
3007,CD4+ T cell,Cytotoxic T cell
3008,CD14+ monocyte,Dendritic cell
3009,CD4+ T cell,CD4+ T cell
3010,B cell,B cell
3011,CD4+ T cell,Cytotoxic T cell
3012,CD4+ T cell,Cytotoxic T cell
3013,CD4+ T cell,Cytotoxic T cell
3014,CD4+ T cell,CD4+ T cell
3015,Megakaryocyte,Megakaryocyte
3016,Cytotoxic T cell,Cytotoxic T cell
3017,B cell,B cell
3018,CD4+ T cell,CD4+ T cell
3019,Cytotoxic T cell,Cytotoxic T cell
3020,CD4+ T cell,CD4+ T cell
3021,Megakaryocyte,Megakaryocyte
3022,CD14+ monocyte,Dendritic cell
3023,Cytotoxic T cell,Cytotoxic T cell
3024,Cytotoxic T cell,Natural killer cell
3025,B cell,B cell
3026,CD14+ monocyte,CD16+ monocyte
3027,B cell,B cell
3028,Cytotoxic T cell,Cytotoxic T cell
3029,CD14+ monocyte,CD16+ monocyte
3030,CD4+ T cell,CD4+ T cell
3031,Cytotoxic T cell,Cytotoxic T cell
3032,Natural killer cell,Natural killer cell
3033,Megakaryocyte,Megakaryocyte
3034,CD14+ monocyte,CD14+ monocyte
3035,CD14+ monocyte,CD14+ monocyte
3036,CD4+ T cell,CD4+ T cell
3037,CD14+ monocyte,CD14+ monocyte
3038,CD4+ T cell,CD4+ T cell
3039,CD14+ monocyte,CD14+ monocyte
3040,CD4+ T cell,CD4+ T cell
3041,Cytotoxic T cell,Cytotoxic T cell
3042,B cell,B cell
3043,Cytotoxic T cell,Cytotoxic T cell
3044,CD14+ monocyte,CD14+ monocyte
3045,Megakaryocyte,Megakaryocyte
3046,B cell,B cell
3047,Cytotoxic T cell,Cytotoxic T cell
3048,CD4+ T cell,CD4+ T cell
3049,B cell,B cell
3050,CD4+ T cell,CD4+ T cell
3051,CD14+ monocyte,CD14+ monocyte
3052,Cytotoxic T cell,Cytotoxic T cell
3053,CD14+ monocyte,CD14+ monocyte
3054,Cytotoxic T cell,Natural killer cell
3055,CD4+ T cell,CD4+ T cell
3056,Cytotoxic T cell,Natural killer cell
3057,B cell,B cell
3058,B cell,B cell
3059,CD4+ T cell,CD4+ T cell
3060,Cytotoxic T cell,Cytotoxic T cell
3061,Cytotoxic T cell,Cytotoxic T cell
3062,B cell,B cell
3063,CD4+ T cell,CD4+ T cell
3064,CD4+ T cell,Cytotoxic T cell
3065,CD4+ T cell,CD4+ T cell
3066,Cytotoxic T cell,Natural killer cell
3067,Cytotoxic T cell,Cytotoxic T cell
3068,CD4+ T cell,CD4+ T cell
3069,CD4+ T cell,CD4+ T cell
3070,CD4+ T cell,CD4+ T cell
3071,CD4+ T cell,CD4+ T cell
3072,Cytotoxic T cell,Cytotoxic T cell
3073,B cell,B cell
3074,CD4+ T cell,Cytotoxic T cell
3075,Megakaryocyte,Megakaryocyte
3076,CD14+ monocyte,CD14+ monocyte
3077,CD4+ T cell,CD4+ T cell
3078,B cell,B cell
3079,B cell,B cell
3080,CD4+ T cell,CD4+ T cell
3081,B cell,B cell
3082,B cell,B cell
3083,Cytotoxic T cell,Cytotoxic T cell
3084,Cytotoxic T cell,Cytotoxic T cell
3085,CD4+ T cell,CD4+ T cell
3086,B cell,B cell
3087,Cytotoxic T cell,Cytotoxic T cell
3088,CD14+ monocyte,B cell
3089,CD4+ T cell,CD4+ T cell
3090,CD4+ T cell,Cytotoxic T cell
3091,Cytotoxic T cell,Cytotoxic T cell
3092,Cytotoxic T cell,Cytotoxic T cell
3093,CD4+ T cell,CD4+ T cell
3094,Megakaryocyte,Megakaryocyte
3095,CD14+ monocyte,CD14+ monocyte
3096,CD4+ T cell,CD4+ T cell
3097,B cell,B cell
3098,CD4+ T cell,Cytotoxic T cell
3099,B cell,B cell
3100,B cell,B cell
3101,Cytotoxic T cell,Cytotoxic T cell
3102,Megakaryocyte,Megakaryocyte
3103,CD14+ monocyte,CD14+ monocyte
3104,Cytotoxic T cell,Natural killer cell
3105,CD4+ T cell,CD4+ T cell
3106,CD14+ monocyte,CD14+ monocyte
3107,Megakaryocyte,Megakaryocyte
3108,B cell,B cell
3109,Megakaryocyte,Megakaryocyte
3110,B cell,B cell
3111,CD4+ T cell,Cytotoxic T cell
3112,B cell,B cell
